ADDRESS_ID,STREET_NAME,HOUSE,HOUSE_TYPE,BUILDING
9125,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,7,Շ,37
9126,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,7,Շ,67
9127,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,7,Շ,80
9128,ԹՈՒՄԱՆՅԱՆ Փ.,52,Տ,
9129,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,9,Շ,47
9130,ԹՈՒՄԱՆՅԱՆ Փ.,87,Տ,
9131,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,9,Շ,66
9132,ԹՈՒՄԱՆՅԱՆ Փ.,94,Տ,
9133,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,9,Շ,67
9134,Ա. ԻՍԱՀԱԿՅԱՆ Փ.,8,Շ,8
9135,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ԹՂՄ.,9,Շ,9
9136,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,33,Տ,
9137,Խ. ՀԱՅՐԻԿ ԽՃՂ. 1 ՆՐԲ.,4,Տ,
9138,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,55Ա,Տ,
9139,Խ. ՀԱՅՐԻԿ ԽՃՂ. 2 ՆՐԲ.,4,Տ,
9140,Ա. ԽԱՆՋՅԱՆ Փ.,1,Շ,8
9141,Խ. ՀԱՅՐԻԿ ԽՃՂ. 5 ԱՆՑՂ.,22,Տ,
9142,Ա. ԿՐԻՏՅԱՆ Փ.,19,Տ,
9143,Խ. ՀԱՅՐԻԿ ԽՃՂ. ՍԻՄՈՖՈՐ,21,Շ,7
9144,Ա. ԿՐԻՏՅԱՆ Փ.,2,Տ,
9145,Խ. ՀԱՅՐԻԿ ԽՃՂ. ՍԻՄՈՖՈՐ,21/7,Տ,
9146,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,198/1,Տ,
9147,Խ. ՀԱՅՐԻԿ ԽՃՂ. ՍԻՄՈՖՈՐ,27,Շ,3/1
9148,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,22,Շ,20
9149,Խ. ՀԱՅՐԻԿ ԽՃՂ. ՍԻՄՈՖՈՐ,4,Տ,
9150,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,220,Տ,
9151,Խ. ՀԱՅՐԻԿ ԽՃՂ. ՍԻՄՈՖՈՐ,6Ա,Տ,
9152,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,62,Տ,
9153,Խ. ԴԱՇՏԵՆՑ Փ.,104,Տ,
9154,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,63/2,Տ,
9155,Խ. ԴԱՇՏԵՆՑ Փ.,108,Տ,
9156,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,74,Տ,
9157,ԽԱՆՋՅԱՆ 1 ԹՂՄ.,3,Շ,7
9158,Ա. ՇԻՐԱԿԱՑՈՒ Փ.,14,ԴՈՍ,1
9159,ԳՈՐԿՈՒ Փ.,76,Շ,28
9160,Ա. ՇԻՐԱԿԱՑՈՒ Փ.,14,ԴՈՍ,13
9161,Ա. ՇԻՐԱԿԱՑՈՒ Փ.,14,Շ,16
9162,Ա. ԿՐԻՏՅԱՆ Փ.,6,Տ,
9163,Ա. ՄՅԱՍՆԻԿՅԱՆ Փ.,230,Տ,
9164,Լ. ԼԻՍԻՆՅԱՆ Փ.,10/1,Տ,
9165,Լ. ԼԻՍԻՆՅԱՆ Փ.,10/6,Տ,
9166,Լ. ԼԻՍԻՆՅԱՆ Փ.,8/1,Տ,
9167,Լ. ՄԱԴՈՅԱՆ Փ.,1,Տ,
9168,Լ. ՄԱԴՈՅԱՆ Փ.,108,Տ,
9169,Լ. ՄԱԴՈՅԱՆ Փ.,11,Տ,
9170,Լ. ՄԱԴՈՅԱՆ Փ.,115,Շ,44
9171,Լ. ՄԱԴՈՅԱՆ Փ.,115,Շ,58
9172,Լ. ՄԱԴՈՅԱՆ Փ.,115,Շ,59
9173,Լ. ՄԱԴՈՅԱՆ Փ.,115,Շ,62
9174,Լ. ՄԱԴՈՅԱՆ Փ.,115,Շ,8
9175,Լ. ՄԱԴՈՅԱՆ Փ.,115Ա,Շ,58
9176,Լ. ՄԱԴՈՅԱՆ Փ.,115Ա,Շ,62
9177,Լ. ՄԱԴՈՅԱՆ Փ.,115Ա,Շ,64
9178,Լ. ՄԱԴՈՅԱՆ Փ.,124,Շ,3
9179,ԳՈՐԿՈՒ Փ.,76,Շ,4
9180,Լ. ՄԱԴՈՅԱՆ Փ.,124,Շ,7
9181,ԳՈՐԿՈՒ Փ.,76,Շ,8
9182,Լ. ՄԱԴՈՅԱՆ Փ.,124,Շ,8
9183,ԽԱՉԱՏՐՅԱՆ Փ.,2,Շ,17
9184,Լ. ՄԱԴՈՅԱՆ Փ.,124Ա,Շ,2
9185,ԽԱՉԱՏՐՅԱՆ Փ.,33,Տ,
9186,Լ. ՄԱԴՈՅԱՆ Փ.,128,Տ,
9187,ԽԱՉԱՏՐՅԱՆ Փ.,52,Տ,
9188,Լ. ՄԱԴՈՅԱՆ Փ.,132,Տ,
9189,ԽԱՉԱՏՐՅԱՆ Փ.,7,Տ,
9190,Լ. ՄԱԴՈՅԱՆ Փ.,140/1,Տ,
9191,ԽՈՐԵՆԱՑՈՒ 1 ՆՐԲ.,7,Տ,
9192,Լ. ՄԱԴՈՅԱՆ Փ.,162,Տ,
9193,ԽՈՐԵՆԱՑՈՒ 1 ՆՐԲ.,8,Տ,
9194,Լ. ՄԱԴՈՅԱՆ Փ.,185,Տ,
9195,Շ. ԿՈՒՐՂԻՆՅԱՆ Փ.,5,Տ,
9196,Լ. ՄԱԴՈՅԱՆ Փ.,206,Տ,
9197,Շ. ԿՈՒՐՂԻՆՅԱՆ Փ.,16,Տ,
9198,Լ. ՄԱԴՈՅԱՆ Փ.,211,Տ,
9199,Շ. ԿՈՒՐՂԻՆՅԱՆ Փ.,64,Տ,
9200,Լ. ՄԱԴՈՅԱՆ Փ.,214,Շ,31
9201,Լ. ՄԱԴՈՅԱՆ Փ.,214,Շ,33
9202,Լ. ՄԱԴՈՅԱՆ Փ.,217,Տ,
9203,Լ. ՄԱԴՈՅԱՆ Փ.,217Ա,Տ,
9204,Լ. ՄԱԴՈՅԱՆ Փ.,241,Տ,
9205,Լ. ՄԱԴՈՅԱՆ Փ.,281,Տ,
9206,Լ. ՄԱԴՈՅԱՆ Փ.,285,Տ,
9207,Լ. ՄԱԴՈՅԱՆ Փ.,33,Շ,8
9208,Լ. ՄԱԴՈՅԱՆ Փ.,338,Տ,
9209,Լ. ՄԱԴՈՅԱՆ Փ.,35,Շ,30
9210,Լ. ՄԱԴՈՅԱՆ Փ.,35,Շ,33
9211,Լ. ՄԱԴՈՅԱՆ Փ.,35,Շ,4
9212,Լ. ՄԱԴՈՅԱՆ Փ.,35,Շ,87
9213,Լ. ՄԱԴՈՅԱՆ Փ.,4,Տ,
9214,Լ. ՄԱԴՈՅԱՆ Փ.,55,Շ,1Բ
9215,Լ. ՄԱԴՈՅԱՆ Փ.,90,Տ,
9216,Լ. ՄԱԴՈՅԱՆ(ՖՐՈՒՆԶԵ),177,Շ,33
9217,Լ. ՏՈԼՍՏՈՅԻ Փ.,10,Տ,
9218,Զ. ԵՍԱՅԱՆ Փ.,3,Տ,
9219,Զ. ԵՍԱՅԱՆ Փ.,31,Տ,
9220,Զ. ԵՍԱՅԱՆ Փ.,31Ա,ՀԱՆՐԱԿԱՑԱՐԱՆ,27
9221,Զ. ԵՍԱՅԱՆ Փ.,54,Շ,5
9222,Զ. ԵՍԱՅԱՆ Փ.,54,Շ,55
9223,Զ. ԵՍԱՅԱՆ Փ.,54,Շ,67
9224,ՇԱԽՊԱԶՅԱՆ Փ.,14,Տ,
9225,Ն. ԳՈԳՈԼԻ Փ.,11,Տ,
9226,Ն. ԳՈԳՈԼԻ Փ.,17,Տ,
9227,Զ. ԵՍԱՅԱՆ Փ.,54,Շ,7
9228,Մ. ՇՉԵԴՐԻՆԻ Փ.,7,Շ,13
9229,Զ. ԵՍԱՅԱՆ Փ.,53,Տ,
9230,Մ. ՇՉԵԴՐԻՆԻ Փ.,7Ա,Շ,42
9231,Զ. ԵՍԱՅԱՆ Փ.,2,Տ,
9232,Մ. ՇՉԵԴՐԻՆԻ Փ. 1 ՆՐԲ.,11,Տ,
9233,Հ. ՊԱՐՈՆՅԱՆ Փ.,18,Տ,
9234,Զ. ԵՍԱՅԱՆ Փ.,31Ա,,6
9235,Հ. ՊԱՐՈՆՅԱՆ Փ.,28,Տ,
9236,Հ. ՊԱՐՈՆՅԱՆ Փ.,29,Տ,
9237,Հ. ՊԱՐՈՆՅԱՆ Փ.,72,Տ,
9238,Հ. ՊԱՐՈՆՅԱՆ Փ.,72Ա,Տ,
9239,Հ. ՊԱՐՈՆՅԱՆ Փ.,73,Տ,
9240,Հ. ՊԱՐՈՆՅԱՆ Փ.,77,Տ,
9241,Հ. ՊԱՐՈՆՅԱՆ Փ.,87/2,Տ,
9242,Հ. ՍԱՐԳՍՅԱՆ 1 ԱՆՑՂ.,15,Տ,
9243,Մ. ՇՉԵԴՐԻՆԻ Փ.,16,Շ,25
9244,Մ. ՇՉԵԴՐԻՆԻ Փ.,16,Շ,49-50
9245,Զ. ԵՍԱՅԱՆ Փ.,46,Տ,
9246,Մ. ՇՉԵԴՐԻՆԻ Փ.,5Ա,Շ,12
9247,Զ. ԵՍԱՅԱՆ Փ.,54,Շ,15
9248,Մ. ՇՉԵԴՐԻՆԻ Փ.,5Բ,Շ,21
9249,ԼԵՆ ԳԷՍ 1 ՇԱՐՔ,20Բ,Տ,
9250,ԾՆՆԴԱՏԱՆ Փ.,13,Տ,
9251,ԼԵՆ ԳԷՍ 4 ՇԱՐՔ,16,ՏՆԱԿ,
9252,ԾՆՆԴԱՏԱՆ Փ.,28/1,Տ,
9253,ԾՈՒԼՈՒԿԻՁԵՅԻ 2 ՆՐԲ.,2,Տ,
9254,Ա. ՇԻՐԱԿԱՑՈՒ Փ.,14,Շ,71
9255,Կ. ԴԵՄԻՐՃՅԱՆ 1 ԱՆՑՈՒՄ,26,Տ,
9256,Կ. ԴԵՄԻՐՃՅԱՆ 2 ԱՆՑՂ.,20Ա,Տ,
9257,Կ. ԴԵՄԻՐՃՅԱՆ 2 ԱՆՑՂ.,25,Տ,
9258,ԼԵՆ ԳԷՍ 4 ՇԱՐՔ,8Ա,Տ,
9259,Կ. ԴԵՄԻՐՃՅԱՆ 2 ՆՐԲ.,18,Տ,
9260,Կ. ԴԵՄԻՐՃՅԱՆ 3 ՆՐԲ.,5,Տ,
9261,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,1,Տ,
9262,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,15Ա,Տ,
9263,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,19,Տ,
9264,ԼԵՆ ԳԷՍ 5 ՇԱՐՔ,15,ՏՆԱԿ,4
9265,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,1Ա,Տ,
9266,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,20,Տ,
9267,ԼԵՆԻՆ ՀՅՈՒՐ. 2 ՄԿՐՇ.,11,Տ,
9268,Խ. ԱԲՈՎՅԱՆ 1 ՆՐԲ.,10,Տ,
9269,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10,Շ,18
9270,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10,Շ,21
9271,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10,Շ,38
9272,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10Ա,Շ,13
9273,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10Ա,Շ,15
9274,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10Ա,Շ,45
9275,Խ. ՀԱՅՐԻԿ ԽՃՂ.,10Ա,Շ,48
9276,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,6,Տ,
9277,Խ. ՀԱՅՐԻԿ ԽՃՂ.,11,Շ,14
9278,Խ. ՀԱՅՐԻԿ ԽՃՂ.,12,Տ,
9279,Կ. ԴԵՄԻՐՃՅԱՆ 5 ՆՐԲ.,8,Տ,
9280,Խ. ՀԱՅՐԻԿ ԽՃՂ.,20,Շ,1
9281,Խ. ՀԱՅՐԻԿ ԽՃՂ.,25Ա,Շ,17
9282,Խ. ՀԱՅՐԻԿ ԽՃՂ.,25Ա,Շ,81
9283,Խ. ՀԱՅՐԻԿ ԽՃՂ.,27,Շ,6
9284,Խ. ՀԱՅՐԻԿ ԽՃՂ.,29,Շ,20
9285,Կ. ԴԵՄԻՐՃՅԱՆ 6 ՆՐԲ.,1/2,Տ,
9286,Կ. ԴԵՄԻՐՃՅԱՆ 6 ՆՐԲ.,13,Տ,
9287,Կ. ԴԵՄԻՐՃՅԱՆ 6 ՆՐԲ.,14,Տ,
9288,Կ. ԴԵՄԻՐՃՅԱՆ 7 ՆՐԲ.,1,Տ,
9289,Խ. ՀԱՅՐԻԿ ԽՃՂ.,29,Շ,7
9290,Կ. ԴԵՄԻՐՃՅԱՆ 7 ՆՐԲ.,7,Տ,
9291,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31,Շ,15
9292,Կ. ԴԵՄԻՐՃՅԱՆ 8 ՆՐԲ.,19,Տ,
9293,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31,Շ,30
9294,Կ. ԴԵՄԻՐՃՅԱՆ 8 ՆՐԲ.,3,Տ,
9295,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31,Շ,41
9296,Կ. ԴԵՄԻՐՃՅԱՆ 8 ՆՐԲ.,5,Տ,
9297,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31,Շ,59
9298,Կ. ԴԵՄԻՐՃՅԱՆ 8 ՆՐԲ.,8,Տ,
9299,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,1,Շ,34
9300,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,1,Շ,47
9301,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,1,Շ,9
9302,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,13,Տ,
9303,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31,Շ,6
9304,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,17,Տ,
9305,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31Ա,Շ,25
9306,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,19,Տ,
9307,Խ. ՀԱՅՐԻԿ ԽՃՂ.,31Ա,Շ,57
9308,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,2,Տ,
9309,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,21,Տ,
9310,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,32,Տ,
9311,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,4,Շ,35
9312,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,6,Շ,18
9313,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,63,Տ,
9314,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,71,Շ,14
9315,Խ. ՀԱՅՐԻԿ ԽՃՂ.,3Ա,Շ,28
9316,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,71,Շ,7
9317,Խ. ՀԱՅՐԻԿ ԽՃՂ.,4,Շ,31
9318,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,73,Շ,23
9319,Խ. ՀԱՅՐԻԿ ԽՃՂ.,40,Շ,19
9320,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,8,Շ,46
9321,Խ. ՀԱՅՐԻԿ ԽՃՂ.,46,Շ,38
9322,Խ. ՀԱՅՐԻԿ ԽՃՂ.,47,Շ,4
9323,Խ. ՀԱՅՐԻԿ ԽՃՂ.,5,Շ,55
9324,Խ. ՀԱՅՐԻԿ ԽՃՂ.,5,Շ,58
9325,Խ. ՀԱՅՐԻԿ ԽՃՂ.,51,Շ,19
9326,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,8/1,Տ,
9327,Խ. ՀԱՅՐԻԿ ԽՃՂ.,54,Շ,14
9328,Խ. ՀԱՅՐԻԿ ԽՃՂ.,54,Շ,4
9329,Խ. ՀԱՅՐԻԿ ԽՃՂ.,56,Շ,12
9330,Խ. ՀԱՅՐԻԿ ԽՃՂ.,56,Շ,6
9331,Խ. ՀԱՅՐԻԿ ԽՃՂ.,58,Շ,14
9332,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,82,Տ,
9333,Խ. ՀԱՅՐԻԿ ԽՃՂ.,58,Շ,23
9334,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,8Ա,Շ,14
9335,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,8Ա,Շ,2
9336,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,8Ա,Շ,3
9337,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,8Ա,Շ,50
9338,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9,Շ,11
9339,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9,Շ,12
9340,Կ. ՀԱԼԱԲՅԱՆ,4/1,Շ,54
9341,Կ. ՀԱԼԱԲՅԱՆ,4/1,Շ,6
9342,Կ. ՀԱԼԱԲՅԱՆ,4/1,Շ,7
9343,Կ. ՀԱԼԱԲՅԱՆ,5/1,Շ,1
9344,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9,Շ,15
9345,Կ. ՀԱԼԱԲՅԱՆ,5/1,Շ,10
9346,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9,Շ,26
9347,Կ. ՀԱԼԱԲՅԱՆ,5/1,Շ,32
9348,Կ. ՀԱԼԱԲՅԱՆ,5/1,Շ,33
9349,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9,Շ,33
9350,Կ. ՀԱԼԱԲՅԱՆ,5/1,Շ,36
9351,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9,Շ,38
9352,Կ. ԴԵՄԻՐՃՅԱՆ Փ.,9/14,Տ,
9353,Կ. ՀԱԼԱԲՅԱՆ,5/1,Շ,6
9354,Կ. ԴԵՄԻՐՃՅԱՆ(ՔՈՒԹԱԻՍՅԱՆ) 2ՇԱՐՔ,9,Տ,
9355,Կ. ՀԱԼԱԲՅԱՆ,5/2,Շ,20
9356,Կ. ՀԱԼԱԲՅԱՆ,1,Շ,11
9357,Կ. ՀԱԼԱԲՅԱՆ,7/1,Շ,25
9358,Կ. ՀԱԼԱԲՅԱՆ,1,Շ,14
9359,Կ. ՀԱԼԱԲՅԱՆ,7/1,Շ,32
9360,Կ. ՀԱԼԱԲՅԱՆ,1,Շ,18
9361,Կ. ՀԱԼԱԲՅԱՆ,8/1,Շ,13
9362,Կ. ՀԱԼԱԲՅԱՆ,8/1,Շ,17
9363,Կ. ՀԱԼԱԲՅԱՆ,8/1,Շ,21
9364,Կ. ՀԱԼԱԲՅԱՆ,8/1,Շ,23
9365,Կ. ՀԱԼԱԲՅԱՆ,8/1,Շ,49
9366,Կ. ՀԱԼԱԲՅԱՆ,9/1,Շ,15
9367,Կ. ՀԱԼԱԲՅԱՆ,9/1,Շ,48
9368,Կ. ՍԱՐԳՍՅԱՆ Փ.,15,Տ,
9369,Ա. ԳԵՐՑԵՆԻ Փ.,10,Շ,32
9370,Կ. ՀԱԼԱԲՅԱՆ,1,Շ,3
9371,Ա. ԳԵՐՑԵՆԻ Փ.,10,Շ,47
9372,Կ. ՀԱԼԱԲՅԱՆ,10/1,Շ,11
9373,Ա. ԳԵՐՑԵՆԻ Փ.,10,Տ,
9374,Կ. ՀԱԼԱԲՅԱՆ,13,Շ,19
9375,Ա. ԳԵՐՑԵՆԻ Փ.,14,Շ,9
9376,Կ. ՀԱԼԱԲՅԱՆ,13,Շ,48
9377,Ա. ԳԵՐՑԵՆԻ Փ.,15/1,Տ,
9378,Կ. ՀԱԼԱԲՅԱՆ,13,Շ,52
9379,Ա. ԳԵՐՑԵՆԻ Փ.,12,Շ,23
9380,Ա. ԳԵՐՑԵՆԻ Փ.,22Ա,Տ,
9381,Ա. ԳԵՐՑԵՆԻ Փ.,10,Շ,18
9382,Ա. ԳԵՐՑԵՆԻ Փ.,10,Շ,2
9383,Ա. ԳԵՐՑԵՆԻ Փ.,12,Շ,37
9384,Ա. ԳԵՐՑԵՆԻ Փ.,12,Շ,38
9385,Կ. ՀԱԼԱԲՅԱՆ,13,Շ,56
9386,Ա. ԳԵՐՑԵՆԻ Փ.,14,Շ,18
9387,ԿԱՄՈՅԻ Փ.,2,Տ,
9388,Կ. ՀԱԼԱԲՅԱՆ,13/1,Շ,32
9389,ԿԱՄՈՅԻ Փ.,24,Շ,4
9390,Կ. ՀԱԼԱԲՅԱՆ,3/1,Շ,29
9391,Կ. ՀԱԼԱԲՅԱՆ,3/1,Շ,30
9392,ԿԱՄՈՅԻ Փ.,24/2,Տ,
9393,Կ. ՀԱԼԱԲՅԱՆ,3/1,Շ,33
9394,ԿԱՄՈՅԻ Փ.,25,Տ,
9395,ԿԱՄՈՅԻ Փ.,26,Շ,1
9396,Կ. ՀԱԼԱԲՅԱՆ,3/1,Շ,8
9397,ԿԱՄՈՅԻ Փ.,26,Շ,2
9398,Կ. ՀԱԼԱԲՅԱՆ,3/2,Շ,20
9399,ԿԱՄՈՅԻ Փ.,26,Շ,3
9400,Կ. ՀԱԼԱԲՅԱՆ,3/2,Շ,26
9401,ԿԱՄՈՅԻ Փ.,30,Շ,19
9402,Կ. ՀԱԼԱԲՅԱՆ,3/3,Շ,24
9403,ԿԱՄՈՅԻ Փ.,30,Շ,3
9404,Կ. ՀԱԼԱԲՅԱՆ,3/3,Շ,37
9405,ԿԱՄՈՅԻ Փ.,38Ա,Շ,1
9406,Կ. ՀԱԼԱԲՅԱՆ,3/3,Շ,39
9407,ԿԱՄՈՅԻ Փ.,38Ա,Շ,18
9408,ԿԱՄՈՅԻ Փ.,38Ա,Շ,60
9409,ԿԱՄՈՅԻ Փ.,40/8,Տ,
9410,ԿԱՄՈՅԻ Փ.,40Ա,Շ,18
9411,ԿԱՄՈՅԻ Փ.,40Ա,Շ,54
9412,ԿԱՄՈՅԻ Փ.,42,Շ,12
9413,ԿԱՄՈՅԻ Փ.,42Ա,Շ,38
9414,ԿԱՄՈՅԻ Փ.,44,Շ,49
9415,Կ. ՀԱԼԱԲՅԱՆ,3/3,Շ,47
9416,ԿԱՄՈՅԻ Փ.,45,Տ,
9417,Կ. ՀԱԼԱԲՅԱՆ,3/3,Շ,52
9418,Կ. ՀԱԼԱԲՅԱՆ,4/1,Շ,18
9419,Մ. ՍԱՐԳՍՅԱՆ Փ.,21,Տ,
9420,ՄԱԶՄԱՆՅԱՆ 1 ՆՐԲ.,12,Տ,
9421,ՄԱԶՄԱՆՅԱՆ 1 ՆՐԲ.,25,Տ,
9422,ՄԱԶՄԱՆՅԱՆ 1 ՆՐԲ.,34,Տ,
9423,ՄԱԶՄԱՆՅԱՆ Փ.,1,Տ,
9424,ՄԱԶՄԱՆՅԱՆ Փ.,101,Տ,
9425,ՄԱԶՄԱՆՅԱՆ Փ.,115,Շ,35
9426,ՄԱԶՄԱՆՅԱՆ Փ.,115Ա,Շ,10
9427,ՄԱԶՄԱՆՅԱՆ Փ.,115Ա,Շ,21
9428,ՄԱԶՄԱՆՅԱՆ Փ.,134,Տ,
9429,ՄԱԶՄԱՆՅԱՆ Փ.,"135,133",Տ,
9430,ՄԱԶՄԱՆՅԱՆ Փ.,167,Տ,
9431,ՄԱԶՄԱՆՅԱՆ Փ.,195/3,Տ,
9432,ՄԱԶՄԱՆՅԱՆ Փ.,2,Շ,7
9433,ՄԱԶՄԱՆՅԱՆ Փ.,20,Շ,1
9434,ՄԱԶՄԱՆՅԱՆ Փ.,205,Տ,
9435,ՄԱԶՄԱՆՅԱՆ Փ.,216,Տ,
9436,ՄԱԶՄԱՆՅԱՆ Փ.,217,Տ,
9437,ՄԱԶՄԱՆՅԱՆ Փ.,22,Շ,9
9438,ՄԱԶՄԱՆՅԱՆ Փ.,226,Տ,
9439,ԿԱՄՈՅԻ Փ.,45/1,Տ,
9440,ՄԱԶՄԱՆՅԱՆ Փ.,246,Տ,
9441,ԿԱՄՈՅԻ Փ.,46,Շ,16
9442,ՄԱԶՄԱՆՅԱՆ Փ.,251,Տ,
9443,ԿԱՄՈՅԻ Փ.,46,Շ,3
9444,ՄԱԶՄԱՆՅԱՆ Փ.,261/1,Տ,
9445,ԿԱՄՈՅԻ Փ.,46,Շ,35
9446,ՄԱԶՄԱՆՅԱՆ Փ.,262,Տ,
9447,ԿԱՄՈՅԻ Փ.,46,Շ,55
9448,ԿԱՄՈՅԻ Փ.,46,Շ,57
9449,ԿԱՄՈՅԻ Փ.,46,Շ,60
9450,ԿԱՄՈՅԻ Փ.,48,Շ,15
9451,ԿԱՄՈՅԻ Փ.,48,Շ,24
9452,ԿԱՄՈՅԻ Փ.,48,Շ,25
9453,ԿԱՄՈՅԻ Փ.,48,Շ,31
9454,ԿԱՄՈՅԻ Փ.,48,Շ,47
9455,ԿԱՄՈՅԻ Փ.,48,Շ,7
9456,ԿԱՄՈՅԻ Փ.,48Ա,Շ,35
9457,ԿԱՄՈՅԻ Փ.,48Ա,Շ,9
9458,ԿԱՄՈՅԻ Փ.,49,Տ,
9459,ԿԱՄՈՅԻ Փ.,50,Շ,18
9460,ԿԱՄՈՅԻ Փ.,50,Շ,19
9461,ԿԱՄՈՅԻ Փ.,50,Շ,32
9462,ԿԱՄՈՅԻ Փ.,50,Շ,8
9463,ԿԱՄՈՅԻ Փ.,50Ա,Շ,10
9464,ԿԱՄՈՅԻ Փ.,50Ա,Շ,38
9465,ԿԱՄՈՅԻ Փ.,50Ա,Շ,42
9466,ԿԱՄՈՅԻ Փ.,71,Շ,41
9467,ԿԱՄՈՅԻ Փ.,71Ա,Շ,1
9468,ԿԱՄՈՅԻ Փ.,71Ա,Շ,46
9469,ԿԱՄՈՅԻ Փ.,71Ա,Շ,49
9470,ԿԱՄՈՅԻ Փ.,71Ա,Շ,50
9471,ԿԱՄՈՅԻ Փ.,73,Շ,41
9472,ԿԱՄՈՅԻ Փ.,75Ա,Շ,23
9473,ԿԱՄՈՅԻ Փ.,8,Տ,
9474,ԿԱՄՒՅԻ Փ Շ50Ա ԲՆ26,,,
9475,ՄԱԶՄԱՆՅԱՆ Փ.,263,Տ,
9476,ՄԱԶՄԱՆՅԱՆ Փ.,291/1,Տ,
9477,ՄԱԶՄԱՆՅԱՆ Փ.,65Ա,Տ,
9478,ՄԱԶՄԱՆՅԱՆ Փ.,85,Տ,
9479,ՄԱԶՄԱՆՅԱՆ Փ.,86,Տ,
9480,ՄԱԶՄԱՆՅԱՆ Փ.,87,Տ,
9481,ՄԱԶՄԱՆՅԱՆ Փ.,97/2,Տ,
9482,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,109,Շ,1
9483,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,123,Տ,
9484,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,126,Տ,
9485,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,126Ա,Տ,
9486,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,131Ա,Տ,
9487,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,2,Տ,
9488,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,34,Տ,
9489,ՄԱՅԱԿՈՎՍԿՈՒ Փ.,86,Տ,
